Employee_ID,Employee_Name,Department,Skillset,Experience_Years,Knowledge_Rating,Employee_Satisfaction,Media_Sentiment,Retention_Score,Growth_Propensity
b1b6f6d5-5b87-4659-bc26-b7f723bff272,Andrew Jones,IT,Programming,13,1.973660837954073,3.0915184856967257,0.9743234396413805,0.1468765799613102,0.3110728055816646
cc5263ff-ef5d-46a3-a755-cdfab2c950b9,Jennifer Richardson,IT,Programming,10,2.475944745280442,1.962394101727234,-0.8583586055142269,0.3952588546114333,0.9428266798033195
8825b921-b4e8-45c7-aa4a-3eb2175e32ed,Joseph Bell,Marketing,Programming,12,3.378583932726977,4.82475278624897,-0.7217212857881401,0.4294595603331083,0.6869426467552343
788d06ff-9819-4ed9-9578-8272134c7371,Ian Dillon,Marketing,Financial Analysis,1,2.593436773128337,1.0536725788220416,-0.23350151396183705,0.574746295302773,0.3878573025636406
e2984239-6b1c-47da-b561-3b81acd118db,James Shaw,Finance,Financial Analysis,11,4.949128755222964,2.9259130852004214,0.7268536912955306,0.8748112610311677,0.5636883991080164
9259d231-ff83-4989-b585-e34b3119999d,David Rodriguez,Finance,Programming,11,3.2927296019226913,4.568140273073386,0.6035333385758557,0.9323032821081554,0.5648149762224491
1223c5f7-a51e-45e5-b320-ed825e4e0356,John Barron,Marketing,Financial Analysis,4,3.4370129803008367,1.7779834094668487,0.35167343081755287,0.6363677449425887,0.9981071675795785
8e2b829f-b724-405b-8784-6fb4577c9e84,Joseph Pearson,IT,Programming,2,4.844092750835479,3.4250228633828894,-0.2255754156868739,0.8064758630022878,0.6072248986737697
e373f3e6-1ac6-43bc-84a2-7c7247478987,Cassandra Ramirez,Finance,Financial Analysis,6,2.4993239713326885,3.1331431923822537,0.7519166349683408,0.9498626481447316,0.33362905171894486
6b680c6a-c660-4e6a-84fc-78f7cd23ffb8,Timothy Huang,Finance,Financial Analysis,2,1.5443242748826114,2.0134642145893777,0.39882211495080777,0.10612840426732584,0.907318616225281
8442575e-a640-473b-aa28-60dbc925592f,Christopher Ramirez,Marketing,Financial Analysis,3,3.0507209952260137,4.946417650848549,-0.6063230190675095,0.5288396116935825,0.9336409108418405
8718d2a3-40f3-4d95-aeed-622d603edda3,Jamie Fitzpatrick,IT,Financial Analysis,2,3.5723418492589536,1.4016091116320277,-0.8837918647141594,0.2927468345457871,0.9758059797224591
fa850e9d-d1d4-48bf-83e6-438eb8d9c3ba,Amy Parker,Marketing,Financial Analysis,3,1.5274142539911582,4.906707817264478,0.32979688313104916,0.07219791948518939,0.946113447683698
4f3759e7-068e-494c-8d5e-4b087f12c81b,Matthew Robinson,IT,Marketing Strategy,14,2.2638354826031253,4.453130026353097,-0.793334041114947,0.8671353126485518,0.6132855267424322
7f16b1da-3030-4155-b3dd-dd07109e0a69,Pamela Jensen,Finance,Programming,7,3.741717259401324,4.847428635921419,-0.7636418918699499,0.5032423931873587,0.7529069320899037
b90e857e-06de-4be0-96c5-5154c31823d5,Gerald Rosales,IT,Marketing Strategy,13,2.060194668304437,1.4708115171548708,-0.2908968570339774,0.7038232983688855,0.7453342362813012
2e6f8a0d-3a9d-43bc-a2cc-04e3c0c73082,John Bentley,Marketing,Programming,5,2.776395294618494,1.9602789380386074,0.4084575812777824,0.2582366856163285,0.4508153306680591
e1e8083b-99f3-4593-af4e-28a594cb9ecc,Alicia Stewart,Finance,Programming,13,3.0947006052231743,1.952450049321079,-0.34572359407252096,0.5294959307740148,0.3330777500931197
c79f2fc9-7dee-454b-b0ef-ebcf4c961d4e,Gregory Arellano,IT,Programming,12,3.7855350191262707,4.451868516380329,0.9425320536842827,0.08412934657968629,0.4718796078796257
4aa8a4d6-5faa-4faa-b79c-c445131132f9,John Norton,Marketing,Programming,3,3.8601096793540584,3.477309727893667,-0.5902983162483029,0.35142307253959015,0.08224218990357557
5bdf1db6-d890-49db-977d-df61cdb1c210,Austin Vasquez,IT,Programming,8,1.9772612288525964,2.008521783913225,-0.16511895678333888,0.26608910491669613,0.664075190459673
bade675f-5dde-41b2-aa02-5de2e6d9756e,Steven Robinson,Marketing,Financial Analysis,12,2.5318534372986625,4.545987715382499,-0.38469088225335857,0.8624648291452839,0.6891182813170441
5f85057a-f2d9-4111-b4e3-acd18cf9c2f8,Deborah Day,Finance,Marketing Strategy,8,4.466222616065991,2.230281617176365,0.7653518296690944,0.6530427608688397,0.9654353400782122
f199e0b0-a6f1-4ddc-bc1d-7db7b584e9df,Ann Levine,IT,Programming,9,3.3495481229886614,3.58063889101022,-0.8369620085942682,0.2702099479491259,0.6608827224640338
fe7a1ae6-b6db-422b-8f4f-6bb4a2bd7b26,Ashley Johnson,Finance,Programming,3,4.9059851010531315,4.5285404348549,0.36316276944007586,0.05054007239114289,0.5861103843537911
b6b52813-f13f-446b-803d-62a9119e26f5,Anthony Peters,Marketing,Marketing Strategy,15,4.09839671047327,4.481666714991259,-0.010095072461445698,0.132414446442233,0.24082144019185803
5ce5d243-e91d-44fa-9493-bd90b69e8ab4,Monica Hartman,IT,Financial Analysis,14,1.2869062449374948,4.951480362669722,0.986579615227227,0.37204073544799754,0.9481640342055774
470237da-5582-4d95-9824-add4b7f8f2a8,Robin Anderson,Marketing,Marketing Strategy,8,3.0467244455041294,4.660791697393481,0.49661503772995164,0.6838039305169302,0.9311734462962111
e8243bc3-3cf9-4113-8614-029021d29a0c,Mackenzie Morgan,Marketing,Marketing Strategy,14,3.428498132731646,3.904588692451644,0.7885388445485362,0.4721564856488576,0.6815392827500983
ecb5f8d7-5284-4d44-86fa-f5cb188628d1,Taylor Collier,IT,Programming,10,1.612823570200367,4.60741869322196,-0.414327297238954,0.2052275287892633,0.2920685614366376
dcb14515-30c1-4ae9-b658-5079ab1bf287,Norma Brown,Marketing,Programming,13,4.823993647406153,2.8952960811079445,-0.8991053184874886,0.6260389744850368,0.4837320229777141
ca72dd0d-47a7-4504-98c5-72d13ad2055a,Nathan Hunter,Finance,Programming,12,2.2006490497927307,2.860370235309152,0.883804656835314,0.08097556421337804,0.9521916242835942
031c2872-2900-4ab7-8ae2-9cf55fd147f1,Christopher Jones,IT,Financial Analysis,11,3.5733249504037348,2.1924495388000746,0.4761818982031196,0.3426969143764734,0.8826852063983026
af527861-5f68-44b0-aaa9-114024434c4b,Stephanie Kelly,Marketing,Programming,10,3.702818804103068,1.8754888767478661,-0.10403885918681888,0.02229620199323823,0.7270915848996975
75710d27-ea26-4f04-9dbe-2c70c82ebc30,Billy Roy,Marketing,Financial Analysis,4,4.593486744655353,1.1144497023925606,-0.6372577517821825,0.5609455671625861,0.16420651031294886
7de6ac4a-e59d-499c-ba78-a0469ab8e2b8,Larry Frank,Marketing,Marketing Strategy,11,3.052191611917638,3.5964782818314256,-0.09264912983697338,0.4003290235422806,0.969494280496426
22cfa578-377d-4ad5-b1ac-e227ae1a9bb8,Tanya James,Marketing,Marketing Strategy,9,2.284859778771191,2.2835547986943516,0.263860664920035,0.8528224242859587,0.3053853540774897
aeaf1623-2afb-4a99-a195-990cb91b42f3,Sharon Bailey,Finance,Marketing Strategy,15,2.3868547323650326,2.3853506457816445,-0.15374904726788818,0.19421055646420904,0.14631827392272112
e33416f4-4dd3-41fc-bc2f-f9dbb2a63555,James Garrison,IT,Marketing Strategy,7,3.0063977632589842,4.57887255916185,-0.7243591120679858,0.7310511990490575,0.7185244408454797
a40b8e1f-6433-4893-adc7-28b943aeb899,Cynthia Chaney,IT,Marketing Strategy,6,1.1013524339918175,1.4475026982750006,-0.1723696441324305,0.5017610942354579,0.08614645361901863
1b630b4e-646f-4bf4-88a8-db7038f7fc3d,Margaret Jennings,Finance,Financial Analysis,6,3.705226946338065,4.588110532347964,-0.9716312200121395,0.03274364015947029,0.8458666459970527
c9cb09c0-057d-4913-bb2c-4340ec60d35b,Shannon Williams,Marketing,Financial Analysis,11,2.485750239316858,3.246425608186953,0.28245900810123437,0.030656015496588584,0.15648137124217099
42f4f5c9-006a-43fe-8e87-3058aa62b9fb,Brian Mendoza,IT,Programming,4,2.0423934192689885,3.0751125155874086,-0.7700161706708044,0.15112335855942516,0.1644640845253731
437057cd-cf95-4100-a362-3d63a477b73f,Matthew Jones,IT,Marketing Strategy,3,3.031826832855349,4.341967192360435,-0.21355509678026885,0.8587158223448207,0.13278913361309364
d65f4e88-e521-45e0-815c-ebf841b80cda,Andrew Reed,IT,Marketing Strategy,8,3.2783565918380835,1.0239544927532802,0.07444411612479174,0.831976750048103,0.9114075678769906
eb71a10a-99d3-4a8b-a80c-e6387c95722b,Amy Ramirez,Marketing,Programming,15,3.7224149948568823,1.1729602368238878,0.3166466562547372,0.5410314776832607,0.9129219879372005
7d6946d9-c95e-4b19-bf7d-5896a4220e9f,Michael Mendoza,IT,Programming,4,2.9564112788034893,1.8764118448661353,0.8505421787122376,0.7298434533812775,0.7735373757409927
75c8ac13-be15-4ff5-980e-f2334b937129,Leroy Hobbs,IT,Programming,7,4.263276589707425,4.69056998321979,-0.2611382046144195,0.5214443584826811,0.43129839061475395
c7000b7b-d437-4d35-9589-2389ab13b8db,Scott Nguyen,Marketing,Programming,13,3.65010497639059,1.5837596973970385,0.7702476248163594,0.16227359406432196,0.8921393773822809
5bc18cb9-5e51-4516-9501-8ae27ccf2e0e,Mr. Phillip Gutierrez MD,Marketing,Programming,10,2.9879162669443042,4.133262915975868,0.9093495103309435,0.6225394743710917,0.8639359505072299
04ecb8a7-70ec-4ef3-8ce5-9572e1bfa8ab,Raymond Gallegos,Marketing,Financial Analysis,14,2.656190261910333,4.571936389998377,0.905080811785423,0.05420247402006617,0.19216927067242717
ae59069b-731e-4403-929b-5998a365a903,Jordan Matthews,IT,Programming,4,1.7784159199682863,3.904740720166177,0.8958083322117638,0.2888128109896585,0.4585084261214418
e10cf11e-773b-46c4-8913-0ad652a51f20,Brad Farrell,Marketing,Programming,8,3.2786384134367315,2.7588713039530797,0.5708063947151818,0.26790163371821696,0.03417662341570171
35d3de1c-69f3-47d4-9b4c-759718b7dc49,Nicholas Harris,Finance,Financial Analysis,10,2.760470090963159,2.770423592636811,-0.4812512095815604,0.11430551831055946,0.10300181547511034
b1335aff-3ef9-4474-acf0-c19296905e71,Cory Howard,IT,Marketing Strategy,12,4.120356537014191,3.4248114744271594,0.8230448815492855,0.306582503905218,0.20296299067722123
12ce4caf-b368-4576-98d6-3416bb926127,Dr. Victoria Martinez,Marketing,Financial Analysis,2,2.6566223497496777,4.791379264004706,0.14050656716484422,0.5857317301768997,0.7877999084394046
47a4532e-a705-4cb6-b336-6fe0553d8e88,Ebony Wagner,IT,Financial Analysis,6,1.0961553682854595,1.8473770736638015,0.25999426870571996,0.2454802777525752,0.12749755781513883
f630da94-4f8c-47a0-87c8-43ae77dc64c8,Sherri Wallace,Marketing,Financial Analysis,11,4.242369498862951,1.6893987932663421,0.8759911451599443,0.7123453552954955,0.574925286721661
ce804dd7-e599-4865-b175-b05fd618a7e8,Tony Johnson,IT,Marketing Strategy,7,2.161013535035099,2.6154419800974247,0.709048155150205,0.4697008666644932,0.030147263009576597
f4a1e42d-d196-40a7-aa59-951201a0389d,Gina Baker,Marketing,Financial Analysis,7,2.4475647710283686,4.2246179121936525,-0.7416521200358326,0.7760376458113425,0.29487933651970744
b23cc0f2-3a89-40dd-8fa6-7ebcf3983fc4,Terry Cannon,Finance,Programming,15,2.9027479356898223,3.015046586249519,0.5838395320269629,0.6075086943010014,0.8323078401806635
f23c4f81-70b1-47b5-b31e-87c8c203a91d,John Stewart,Finance,Marketing Strategy,2,3.123235663468228,2.6750168549973328,-0.4936698865054292,0.04612888960912831,0.31911261233935795
0e13081e-1db9-41f1-956f-99cfcc276de1,Colleen Arellano,Finance,Financial Analysis,6,1.291505009647706,3.5575459169823476,-0.9283265270327903,0.041932185533793964,0.47319181534555776
94d9cb6b-7168-4771-aad3-6629c0d85b3e,Ryan Waters,Finance,Programming,15,1.557872752842484,1.6043942640119782,0.2910870096531264,0.43596831479143616,0.40753305536212436
ee20b7c8-ce8c-4170-84e1-dd5f2ec11559,Charles Roberts,Marketing,Financial Analysis,8,1.614785739324089,3.5642378125982375,-0.3638002630993584,0.27810138107925286,0.2276310548350361
6147d00a-ea55-4e4a-b81c-749a2f8cdbc9,Christopher Lowe,Finance,Financial Analysis,10,3.0377486031788448,4.980523973692643,0.4422072556079686,0.8194339757149378,0.18183102624147862
b2ab3166-1791-49d6-8add-b763b57fd3bd,Laura Williams,Finance,Marketing Strategy,11,1.0114763764313706,3.699638478865247,-0.9833299804995213,0.08408144419322172,0.7757277847456056
65c52baa-1fc7-4294-8742-2ea893b9da60,Anthony Phillips,Finance,Programming,11,2.527404487709754,3.786075574879924,0.8799927799200549,0.6667914916192328,0.37772540662924414
b20b35df-372c-4be5-a46f-01c38bdf8200,Anita Waters,Finance,Marketing Strategy,11,1.787103259193585,2.786190248400331,-0.833657658504998,0.15958207483955922,0.7302550144017422
7e61613e-c7ef-4916-ad6a-4281ee53cedb,Russell Banks,IT,Programming,13,4.4099885394845515,2.3069989772468316,-0.4063386372427802,0.35122583671016083,0.5959966802344432
5ce92b86-67a9-4f3d-b29d-63f1233beddb,Jennifer Cameron,IT,Programming,13,3.938281553111348,2.0498387052368865,0.30017222181828584,0.06834708882509688,0.5347724696573246
3bb08a63-f0b0-413d-bf4c-0c867dc97ef6,Pamela Mason,IT,Programming,8,3.157339918388565,3.4859385142088475,-0.4727498856749126,0.3234183375920976,0.9293876636078618
f5bd74a0-4d3a-425f-a922-3802326119bc,Samuel Thornton,IT,Financial Analysis,9,1.2984202895326757,4.037714419592555,0.9021127879118604,0.5229604465915957,0.34799874162133115
abfdbf45-0f9c-4870-b463-0ec66e400d68,Stacey Baker,IT,Financial Analysis,7,3.8912459737653853,4.476179990191146,-0.4282417645369827,0.6304494525959995,0.7374122074704719
3828ba6a-caff-4cd9-b536-ed3a5d9b35b5,Cody Williamson,Marketing,Programming,7,1.5977191317076138,2.196620253452675,-0.8132714985958567,0.42790556080102216,0.2404127106459173
cd5df95a-3087-43f4-ab2f-6a487bdca2ca,Joe Woods,IT,Financial Analysis,13,3.401632303192192,4.908539264013879,0.06363084030816113,0.00010430555252516349,0.09247171384193154
92fbb529-93f4-4635-82d0-96a1833c2577,Tamara Ramirez,IT,Programming,4,3.5814392697479724,4.953213872619896,-0.29869932621577133,0.8033371763772822,0.6864983676352887
e4791b75-50bb-4ae4-9272-df9efab9fced,Omar White,Marketing,Financial Analysis,7,2.0371265839678614,2.7151444570707843,0.6244184302105007,0.6581592803208919,0.5832375847845738
5893ae2e-bdee-4d94-8f37-fa72f3a8be4e,Teresa Mccarthy,IT,Financial Analysis,15,1.4638841579719286,1.9551085022752734,0.23149773951448838,0.8880429370293086,0.9556059474649944
52fb8c06-f89e-4b88-8b92-63497e0293a3,Martin Keller,Finance,Programming,11,1.2806178541356203,3.7979773768015446,0.5950370490931813,0.1720197236163603,0.04489765991467487
0d03613f-8de2-44b6-abb1-a164ac2eee27,Barbara Faulkner,IT,Programming,11,1.7654426846500932,3.8144947683129047,0.09163288616719334,0.07654653933332856,0.18196512414734178
bda6ad7f-c164-48b8-b763-904a3715675e,Debbie Thomas,Finance,Financial Analysis,3,4.863586489651508,2.208540372274608,-0.4908632601565104,0.09694239877363253,0.9400701080703646
ed1cc819-ea95-41ad-8cb9-eee0dec6e400,Daniel Rodriguez,Marketing,Marketing Strategy,9,3.1505804240874826,3.6732327842677366,-0.42087868698420383,0.6100074176057838,0.47032139674151685
977254bd-e46e-48c3-a525-664950aa51e6,Holly Wilson,IT,Financial Analysis,3,1.7544848344587365,2.80751787193073,-0.32877930923502374,0.783893576283838,0.02547309799892794
0ccbc430-e7de-4d32-995e-53af93b3ee32,Eric Blair,IT,Financial Analysis,15,2.5937359327564313,1.1940247486111946,-0.7617148391081003,0.26108407382295273,0.16158953582745017
4c27bed4-f775-4e50-87e8-772c42263710,Vicki Dawson,Marketing,Marketing Strategy,9,3.8525044219276974,1.8642675557103652,0.8899580288036086,0.9136605804026791,0.19790893137513843
a8cfe910-c882-4a9a-85d9-1855a384d8bb,Fred Nunez,IT,Programming,12,3.602159916519381,1.8452805151636928,0.30789626064103204,0.9192515332546913,0.32480411263051245
a5da183e-4721-4c0d-8e49-d7383792b47e,Jerry Cruz,IT,Marketing Strategy,10,1.716285417913845,1.4099613479681956,-0.3598735985504127,0.2936501485781744,0.37469141340874645
7fcd14da-f843-4f90-8423-b135a473fe41,Lisa Moore,IT,Financial Analysis,5,4.120997327422968,4.977999642658377,-0.9983784749094147,0.2501832656539352,0.9453946805338914
a9c8a241-d50d-48e6-8c38-e7c56d94b2e2,Denise Brown,Marketing,Programming,14,3.7493710714715625,1.9688134165636786,-0.11666493338226336,0.5562497727112594,0.9821356453040385
37d86a11-b36f-4025-8be7-ed43d1cdde6c,John Knight,IT,Programming,11,1.6500614226689705,2.8808979614491124,-0.24241862405919923,0.05920297282622877,0.04805427154466413
32f02fda-3d06-4707-8497-09764be70713,James Erickson,Finance,Marketing Strategy,15,1.4827412633576702,3.823233548744932,-0.8908737228906525,0.13637527634425972,0.891985829598038
